0.000000000000000000e+00,2.169796601993436991e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.504387211478040109e-01,0.000000000000000000e+00,3.085029133969909854e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.538886907274165550e-01,1.205064569423496407e-01,0.000000000000000000e+00,5.713335881588150755e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002769312724239081e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.085362423552020367e-02,3.701338724773929889e-01,0.000000000000000000e+00,2.463351990961150095e-01,2.941563902849935741e-01,0.000000000000000000e+00,1.291926896654584933e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.319287651524084337e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.315786877451257442e-01,6.347342074994942740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.626696921731667245e-02,9.893421420588088822e-02,6.818185304841499483e-02,0.000000000000000000e+00,1.591538550460630530e-01,1.735230771690146612e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.762601980224277332e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.626162333721309139e-01,8.462084270072277314e-02
0.000000000000000000e+00,8.891045333867708678e-02,0.000000000000000000e+00,4.820137282418750918e-02,0.000000000000000000e+00,4.124513235763545005e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.919986045664503205e-01,3.080415743566293774e-01,1.515203501253499507e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.081107900491099783e-01,1.469762063424163989e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.507005633451962978e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.002819205760649562e-01,1.221510810070389752e-01,4.928909177091092553e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.647447993398368782e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.427772032216392595e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.861854528411570842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.739157733484800739e-01,0.000000000000000000e+00,1.272439313287267171e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.872906121178203043e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.787076722403226237e-02,0.000000000000000000e+00,1.436841232559716020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.701421217260795926e-01,2.290645630980395198e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.742694003076635134e-01,0.000000000000000000e+00
